SalesID,InventoryID,CustID,EmployeeID,Price,Unit_Price,Sale_Date,quantity
8995,9,75,6,14.85,4.95,2025-02-25 15:06:16,3
8995,7,75,6,14.85,4.95,2025-02-25 16:20:02,3
8995,2,75,6,17.4,4.35,2025-02-25 02:34:05,4
8995,18,75,6,18.9,6.3,2025-02-25 21:28:31,3
8995,32,75,6,21.4,5.35,2025-02-25 03:07:18,4
8996,19,34,4,18.15,6.05,2025-02-25 23:40:57,3
8996,8,34,4,14.85,4.95,2025-02-25 11:03:37,3
8996,4,34,4,9.5,4.75,2025-02-25 19:35:49,2
8996,21,34,4,14.85,4.95,2025-02-25 02:33:39,3
8996,7,34,4,9.9,4.95,2025-02-25 05:29:59,2
8997,28,33,7,11.1,5.55,2025-02-25 21:48:48,2
8997,8,33,7,9.9,4.95,2025-02-25 04:06:00,2
8997,32,33,7,16.05,5.35,2025-02-25 16:58:32,3
8997,20,33,7,28.4,7.1,2025-02-25 18:34:31,4
8998,31,48,5,22.2,5.55,2025-02-25 21:28:28,4
8998,21,48,5,4.95,4.95,2025-02-25 01:54:19,1
8998,12,48,5,9.9,4.95,2025-02-25 20:20:34,2
8998,13,48,5,9.5,4.75,2025-02-25 10:15:22,2
8999,22,47,4,20.85,6.95,2025-02-25 10:06:03,3
8999,29,47,4,22.2,5.55,2025-02-25 14:47:20,4
8999,20,47,4,7.1,7.1,2025-02-25 22:50:08,1
8999,6,47,4,14.25,4.75,2025-02-25 22:01:28,3
9000,6,71,7,19.0,4.75,2025-02-25 23:49:11,4
9000,11,71,7,4.95,4.95,2025-02-25 09:27:04,1
9000,30,71,7,11.1,5.55,2025-02-25 17:20:32,2
9000,28,71,7,22.2,5.55,2025-02-25 02:56:21,4
9000,35,71,7,12.7,6.35,2025-02-25 14:43:47,2
9001,12,3,6,19.8,4.95,2025-02-25 23:12:59,4
9001,19,3,6,18.15,6.05,2025-02-25 00:04:23,3
9002,1,15,5,13.0,6.5,2025-02-25 08:17:53,2
9002,2,15,5,13.05,4.35,2025-02-25 15:35:12,3
9003,21,2,1,4.95,4.95,2025-02-25 07:10:16,1
9003,7,2,1,9.9,4.95,2025-02-25 11:44:48,2
9003,18,2,1,6.3,6.3,2025-02-25 23:19:35,1
9003,22,2,1,13.9,6.95,2025-02-25 09:25:45,2
9004,21,25,4,9.9,4.95,2025-02-25 20:19:18,2
9004,27,25,4,22.2,5.55,2025-02-25 04:29:25,4
9005,5,68,3,4.95,4.95,2025-02-25 02:48:56,1
9006,14,25,6,14.25,4.75,2025-02-25 17:32:28,3
9007,10,18,3,19.8,4.95,2025-02-25 20:18:35,4
9007,14,18,3,4.75,4.75,2025-02-25 08:28:13,1
9007,18,18,3,25.2,6.3,2025-02-25 08:50:24,4
9007,20,18,3,7.1,7.1,2025-02-25 11:25:04,1
9007,18,18,3,18.9,6.3,2025-02-25 01:23:49,3
9008,1,61,2,6.5,6.5,2025-02-25 07:37:01,1
9008,34,61,2,16.05,5.35,2025-02-25 02:42:38,3
9008,31,61,2,22.2,5.55,2025-02-25 11:26:38,4
9008,13,61,2,4.75,4.75,2025-02-25 15:18:36,1
9009,17,48,3,23.0,5.75,2025-02-25 23:59:18,4
9009,35,48,3,12.7,6.35,2025-02-25 07:24:15,2
9009,2,48,3,17.4,4.35,2025-02-25 02:34:52,4
9009,32,48,3,5.35,5.35,2025-02-25 03:09:46,1
9009,19,48,3,24.2,6.05,2025-02-25 10:28:42,4
9010,28,60,4,16.65,5.55,2025-02-25 11:27:37,3
9010,4,60,4,4.75,4.75,2025-02-25 22:08:27,1
9010,11,60,4,19.8,4.95,2025-02-25 18:00:13,4
9010,6,60,4,19.0,4.75,2025-02-25 23:17:11,4
9011,14,15,2,9.5,4.75,2025-02-25 01:20:18,2
9011,2,15,2,13.05,4.35,2025-02-25 07:32:56,3
9012,15,14,1,14.25,4.75,2025-02-25 05:29:34,3
9012,17,14,1,5.75,5.75,2025-02-25 14:15:34,1
9013,7,4,4,4.95,4.95,2025-02-26 09:10:09,1
9013,8,4,4,14.85,4.95,2025-02-26 07:00:20,3
9013,29,4,4,5.55,5.55,2025-02-26 05:57:45,1
9014,30,62,2,5.55,5.55,2025-02-26 14:35:36,1
9014,2,62,2,8.7,4.35,2025-02-26 15:46:40,2
9014,12,62,2,9.9,4.95,2025-02-26 16:10:25,2
9015,12,25,3,19.8,4.95,2025-02-26 23:56:44,4
9015,11,25,3,19.8,4.95,2025-02-26 10:49:03,4
9016,17,53,4,17.25,5.75,2025-02-26 07:40:40,3
9016,15,53,4,9.5,4.75,2025-02-26 13:31:45,2
9016,16,53,4,11.5,5.75,2025-02-26 13:41:53,2
9017,37,63,5,27.6,6.9,2025-02-26 07:14:26,4
9017,23,63,5,16.05,5.35,2025-02-26 00:56:39,3
9017,6,63,5,14.25,4.75,2025-02-26 09:01:51,3
9017,10,63,5,4.95,4.95,2025-02-26 06:38:54,1
9018,20,36,5,14.2,7.1,2025-02-26 07:26:25,2
9018,26,36,5,16.65,5.55,2025-02-26 16:54:42,3
9018,29,36,5,11.1,5.55,2025-02-26 08:07:09,2
9019,35,58,6,12.7,6.35,2025-02-26 07:50:04,2
9019,32,58,6,5.35,5.35,2025-02-26 08:59:13,1
9019,33,58,6,21.4,5.35,2025-02-26 22:56:57,4
9019,4,58,6,19.0,4.75,2025-02-26 10:23:19,4
9020,38,43,6,19.95,6.65,2025-02-26 07:05:01,3
9020,37,43,6,27.6,6.9,2025-02-26 16:35:08,4
9020,16,43,6,5.75,5.75,2025-02-26 12:39:33,1
9021,34,58,6,5.35,5.35,2025-02-26 22:57:41,1
9022,36,28,6,25.4,6.35,2025-02-26 21:18:05,4
9023,35,9,5,6.35,6.35,2025-02-26 21:05:15,1
9023,28,9,5,16.65,5.55,2025-02-26 16:29:45,3
9023,32,9,5,5.35,5.35,2025-02-26 17:38:06,1
9024,28,13,4,11.1,5.55,2025-02-26 21:48:42,2
9024,25,13,4,21.4,5.35,2025-02-26 11:13:38,4
9024,32,13,4,5.35,5.35,2025-02-26 05:18:14,1
9024,32,13,4,10.7,5.35,2025-02-26 06:54:43,2
9024,7,13,4,14.85,4.95,2025-02-26 23:15:13,3
9025,20,75,6,21.3,7.1,2025-02-26 09:06:45,3
9025,31,75,6,5.55,5.55,2025-02-26 00:16:51,1
9025,15,75,6,14.25,4.75,2025-02-26 22:52:28,3
9025,18,75,6,12.6,6.3,2025-02-26 04:16:51,2
9025,25,75,6,21.4,5.35,2025-02-26 20:11:32,4
9026,31,30,3,5.55,5.55,2025-02-26 21:27:20,1
9026,19,30,3,6.05,6.05,2025-02-26 13:16:40,1
9027,6,8,5,19.0,4.75,2025-02-26 23:23:31,4
9027,8,8,5,4.95,4.95,2025-02-26 09:02:34,1
9027,38,8,5,26.6,6.65,2025-02-26 10:14:27,4
9027,34,8,5,5.35,5.35,2025-02-26 18:13:11,1
9027,10,8,5,14.85,4.95,2025-02-26 21:58:43,3
9028,1,34,7,26.0,6.5,2025-02-26 02:03:44,4
9028,22,34,7,6.95,6.95,2025-02-26 11:57:13,1
9028,2,34,7,17.4,4.35,2025-02-26 03:44:14,4
9028,5,34,7,9.9,4.95,2025-02-26 02:02:01,2
9028,6,34,7,4.75,4.75,2025-02-26 17:56:35,1
9029,1,42,6,26.0,6.5,2025-02-26 06:07:01,4
9029,22,42,6,6.95,6.95,2025-02-26 13:26:48,1
9030,4,6,1,4.75,4.75,2025-02-26 00:41:54,1
9030,1,6,1,26.0,6.5,2025-02-26 17:40:44,4
9030,30,6,1,11.1,5.55,2025-02-26 18:37:19,2
9030,31,6,1,16.65,5.55,2025-02-26 02:38:39,3
9031,4,42,5,14.25,4.75,2025-02-26 12:42:38,3
9031,38,42,5,6.65,6.65,2025-02-26 12:58:18,1
9031,28,42,5,16.65,5.55,2025-02-26 06:38:12,3
9031,20,42,5,7.1,7.1,2025-02-26 17:06:57,1
9032,28,75,6,5.55,5.55,2025-02-26 03:12:27,1
9032,19,75,6,24.2,6.05,2025-02-26 21:12:52,4
9032,30,75,6,11.1,5.55,2025-02-26 23:31:39,2
9032,21,75,6,14.85,4.95,2025-02-26 18:00:25,3
9033,31,22,1,5.55,5.55,2025-02-26 19:17:33,1
9033,15,22,1,4.75,4.75,2025-02-26 09:20:14,1
9033,17,22,1,5.75,5.75,2025-02-26 07:30:42,1
9034,34,7,6,10.7,5.35,2025-02-26 17:08:49,2
9034,15,7,6,19.0,4.75,2025-02-26 05:34:58,4
9034,38,7,6,6.65,6.65,2025-02-26 12:55:57,1
9035,10,62,1,9.9,4.95,2025-02-26 01:05:00,2
9035,2,62,1,17.4,4.35,2025-02-26 02:21:49,4
9035,13,62,1,4.75,4.75,2025-02-26 06:52:30,1
9036,5,72,7,14.85,4.95,2025-02-26 19:19:29,3
9036,38,72,7,26.6,6.65,2025-02-26 00:35:17,4
9036,9,72,7,9.9,4.95,2025-02-26 04:04:15,2
9036,5,72,7,9.9,4.95,2025-02-26 06:05:35,2
9036,28,72,7,11.1,5.55,2025-02-26 09:24:30,2
9037,37,46,3,20.7,6.9,2025-02-26 10:01:33,3
9037,31,46,3,5.55,5.55,2025-02-26 11:22:54,1
9038,13,17,5,4.75,4.75,2025-02-26 11:48:00,1
9039,5,66,4,9.9,4.95,2025-02-26 01:33:00,2
9039,9,66,4,4.95,4.95,2025-02-26 06:59:51,1
9039,25,66,4,16.05,5.35,2025-02-26 06:16:28,3
9039,7,66,4,4.95,4.95,2025-02-26 23:00:20,1
9040,28,48,1,16.65,5.55,2025-02-26 10:35:23,3
9040,22,48,1,6.95,6.95,2025-02-26 08:53:32,1
9040,37,48,1,20.7,6.9,2025-02-26 10:39:07,3
9041,31,68,2,22.2,5.55,2025-02-26 03:39:54,4
9042,30,26,4,16.65,5.55,2025-02-26 07:07:19,3
9043,28,40,5,5.55,5.55,2025-02-26 03:35:16,1
9043,6,40,5,19.0,4.75,2025-02-26 04:25:02,4
9043,31,40,5,5.55,5.55,2025-02-26 21:31:28,1
9044,29,54,3,22.2,5.55,2025-02-26 03:29:11,4
9044,38,54,3,19.95,6.65,2025-02-26 21:34:09,3
9044,29,54,3,11.1,5.55,2025-02-26 04:48:58,2
9044,5,54,3,14.85,4.95,2025-02-26 16:42:19,3
9044,18,54,3,25.2,6.3,2025-02-26 07:48:01,4
9045,18,45,6,25.2,6.3,2025-02-26 02:51:56,4
9045,22,45,6,27.8,6.95,2025-02-26 12:30:29,4
9046,13,43,7,9.5,4.75,2025-02-26 00:44:07,2
9047,31,41,3,5.55,5.55,2025-02-26 16:38:36,1
9047,38,41,3,19.95,6.65,2025-02-26 11:08:01,3
9047,17,41,3,11.5,5.75,2025-02-26 04:37:25,2
9047,10,41,3,14.85,4.95,2025-02-26 00:51:38,3
9048,23,51,3,16.05,5.35,2025-02-26 05:09:26,3
9048,12,51,3,19.8,4.95,2025-02-26 23:35:35,4
9048,32,51,3,5.35,5.35,2025-02-26 07:39:14,1
9049,11,45,3,9.9,4.95,2025-02-26 17:33:47,2
9050,5,7,7,4.95,4.95,2025-02-26 23:16:26,1
9051,22,7,5,20.85,6.95,2025-02-26 19:27:33,3
9051,26,7,5,22.2,5.55,2025-02-26 01:39:34,4
9051,29,7,5,16.65,5.55,2025-02-26 08:04:50,3
9051,38,7,5,6.65,6.65,2025-02-26 14:26:30,1
9051,33,7,5,21.4,5.35,2025-02-26 11:11:02,4
9052,4,36,4,9.5,4.75,2025-02-26 19:08:16,2
9053,28,3,5,16.65,5.55,2025-02-26 08:57:44,3
9054,29,33,1,11.1,5.55,2025-02-26 09:20:28,2
9054,36,33,1,25.4,6.35,2025-02-26 00:44:20,4
9055,23,59,1,16.05,5.35,2025-02-26 13:22:10,3
9055,23,59,1,21.4,5.35,2025-02-26 15:27:06,4
9055,20,59,1,28.4,7.1,2025-02-26 12:21:53,4
9055,5,59,1,9.9,4.95,2025-02-26 17:56:07,2
9056,37,10,2,13.8,6.9,2025-02-26 19:20:06,2
9057,22,68,4,13.9,6.95,2025-02-26 16:33:21,2
9057,36,68,4,6.35,6.35,2025-02-26 05:27:11,1
9058,27,19,4,5.55,5.55,2025-02-26 12:07:41,1
9059,24,57,3,11.1,5.55,2025-02-26 05:26:52,2
9059,1,57,3,13.0,6.5,2025-02-26 23:34:00,2
9059,14,57,3,14.25,4.75,2025-02-26 11:59:17,3
9059,15,57,3,9.5,4.75,2025-02-26 14:18:43,2
9059,31,57,3,16.65,5.55,2025-02-26 20:29:24,3
9060,14,63,4,9.5,4.75,2025-02-26 01:34:37,2
9060,38,63,4,6.65,6.65,2025-02-26 20:52:40,1
9060,35,63,4,6.35,6.35,2025-02-26 09:11:40,1
9060,4,63,4,4.75,4.75,2025-02-26 19:25:30,1
9061,10,31,1,4.95,4.95,2025-02-26 00:33:05,1
9061,30,31,1,22.2,5.55,2025-02-26 17:54:47,4
9061,24,31,1,16.65,5.55,2025-02-26 21:11:14,3
9061,3,31,1,19.05,6.35,2025-02-26 03:30:21,3
9062,14,4,2,14.25,4.75,2025-02-26 03:20:31,3
9062,15,4,2,19.0,4.75,2025-02-26 05:26:34,4
9062,33,4,2,16.05,5.35,2025-02-26 05:08:47,3
9063,20,14,1,14.2,7.1,2025-02-26 04:41:11,2
9063,28,14,1,16.65,5.55,2025-02-26 02:06:25,3
9063,34,14,1,5.35,5.35,2025-02-26 10:15:55,1
9063,29,14,1,16.65,5.55,2025-02-26 00:12:54,3
9063,22,14,1,13.9,6.95,2025-02-26 16:57:09,2
9064,21,39,3,4.95,4.95,2025-02-26 00:20:41,1
9064,12,39,3,4.95,4.95,2025-02-26 13:58:14,1
9065,31,23,5,11.1,5.55,2025-02-26 15:33:18,2
9065,21,23,5,19.8,4.95,2025-02-26 23:56:11,4
9065,35,23,5,12.7,6.35,2025-02-26 06:25:05,2
9065,26,23,5,16.65,5.55,2025-02-26 10:44:09,3
9066,25,6,1,16.05,5.35,2025-02-26 00:28:38,3
9066,19,6,1,12.1,6.05,2025-02-26 20:53:13,2
9066,1,6,1,19.5,6.5,2025-02-26 00:55:01,3
9066,11,6,1,9.9,4.95,2025-02-26 07:33:05,2
9066,37,6,1,13.8,6.9,2025-02-26 09:22:04,2
9067,9,67,7,4.95,4.95,2025-02-26 06:13:19,1
9067,27,67,7,16.65,5.55,2025-02-26 20:22:01,3
9068,9,69,5,4.95,4.95,2025-02-26 21:37:25,1
9068,6,69,5,9.5,4.75,2025-02-26 09:55:04,2
9068,31,69,5,22.2,5.55,2025-02-26 05:10:26,4
9069,1,64,2,26.0,6.5,2025-02-26 03:02:27,4
9069,15,64,2,19.0,4.75,2025-02-26 14:10:07,4
9069,31,64,2,11.1,5.55,2025-02-26 18:43:56,2
9069,10,64,2,4.95,4.95,2025-02-26 18:51:05,1
9070,16,46,2,23.0,5.75,2025-02-26 02:51:43,4
9070,13,46,2,4.75,4.75,2025-02-26 04:55:56,1
9071,34,10,6,16.05,5.35,2025-02-26 05:24:02,3
9072,1,67,7,13.0,6.5,2025-02-26 20:57:55,2
9072,7,67,7,19.8,4.95,2025-02-26 09:53:26,4
9072,14,67,7,19.0,4.75,2025-02-26 11:42:50,4
9072,27,67,7,5.55,5.55,2025-02-26 12:20:59,1
9072,13,67,7,14.25,4.75,2025-02-26 15:23:11,3
9073,7,42,5,14.85,4.95,2025-02-26 14:33:03,3
9073,14,42,5,9.5,4.75,2025-02-26 11:39:11,2
9073,16,42,5,17.25,5.75,2025-02-26 18:04:40,3
9073,10,42,5,19.8,4.95,2025-02-26 20:52:02,4
9074,13,68,7,14.25,4.75,2025-02-26 10:59:53,3
9074,38,68,7,19.95,6.65,2025-02-26 02:37:48,3
9074,28,68,7,5.55,5.55,2025-02-26 00:54:32,1
9074,33,68,7,5.35,5.35,2025-02-26 05:30:29,1
9074,26,68,7,11.1,5.55,2025-02-26 04:57:49,2
9075,32,60,1,5.35,5.35,2025-02-26 06:36:26,1
9075,20,60,1,7.1,7.1,2025-02-26 05:14:33,1
9075,4,60,1,14.25,4.75,2025-02-26 13:53:49,3
9075,17,60,1,5.75,5.75,2025-02-26 23:11:34,1
9076,16,58,4,23.0,5.75,2025-02-26 14:42:36,4
9076,1,58,4,6.5,6.5,2025-02-26 19:46:06,1
9076,19,58,4,12.1,6.05,2025-02-26 22:00:21,2
9077,7,5,7,14.85,4.95,2025-02-26 22:45:26,3
9077,26,5,7,22.2,5.55,2025-02-26 22:13:08,4
9077,7,5,7,9.9,4.95,2025-02-26 12:29:46,2
9077,32,5,7,10.7,5.35,2025-02-26 07:44:27,2
9077,2,5,7,13.05,4.35,2025-02-26 09:06:28,3
9078,29,57,1,16.65,5.55,2025-02-27 13:53:19,3
9078,25,57,1,21.4,5.35,2025-02-27 08:39:07,4
9078,21,57,1,19.8,4.95,2025-02-27 00:22:07,4
9079,35,28,4,19.05,6.35,2025-02-27 00:13:16,3
9080,19,57,2,6.05,6.05,2025-02-27 16:50:25,1
9080,8,57,2,9.9,4.95,2025-02-27 11:01:25,2
9080,8,57,2,9.9,4.95,2025-02-27 11:13:03,2
9081,15,8,3,9.5,4.75,2025-02-27 13:11:44,2
9081,15,8,3,9.5,4.75,2025-02-27 18:00:42,2
9081,23,8,3,5.35,5.35,2025-02-27 08:42:39,1
9082,36,57,7,19.05,6.35,2025-02-27 16:09:48,3
9082,7,57,7,19.8,4.95,2025-02-27 04:26:15,4
9082,22,57,7,27.8,6.95,2025-02-27 21:03:03,4
9082,37,57,7,13.8,6.9,2025-02-27 01:30:43,2
9082,3,57,7,12.7,6.35,2025-02-27 16:02:00,2
9083,11,5,5,9.9,4.95,2025-02-27 20:41:00,2
9083,13,5,5,9.5,4.75,2025-02-27 00:19:54,2
9083,14,5,5,19.0,4.75,2025-02-27 02:30:13,4
9083,28,5,5,11.1,5.55,2025-02-27 13:17:38,2
9084,6,55,6,19.0,4.75,2025-02-27 11:50:40,4
9085,6,73,1,4.75,4.75,2025-02-27 05:02:08,1
9085,28,73,1,16.65,5.55,2025-02-27 15:53:27,3
9085,19,73,1,12.1,6.05,2025-02-27 18:38:32,2
9086,15,23,4,14.25,4.75,2025-02-27 02:45:31,3
9086,1,23,4,13.0,6.5,2025-02-27 16:10:16,2
9086,12,23,4,4.95,4.95,2025-02-27 21:03:02,1
9086,5,23,4,4.95,4.95,2025-02-27 23:31:54,1
9086,29,23,4,22.2,5.55,2025-02-27 16:28:35,4
9087,13,11,7,14.25,4.75,2025-02-27 21:21:02,3
9087,13,11,7,9.5,4.75,2025-02-27 18:04:00,2
9088,13,3,6,19.0,4.75,2025-02-27 02:27:47,4
9088,2,3,6,17.4,4.35,2025-02-27 15:15:06,4
9088,26,3,6,22.2,5.55,2025-02-27 00:47:31,4
9088,14,3,6,14.25,4.75,2025-02-27 02:54:40,3
9089,12,16,6,9.9,4.95,2025-02-27 12:46:40,2
9089,19,16,6,12.1,6.05,2025-02-27 06:10:31,2
9089,7,16,6,19.8,4.95,2025-02-27 20:00:10,4
9089,26,16,6,5.55,5.55,2025-02-27 19:32:02,1
9089,31,16,6,22.2,5.55,2025-02-27 10:22:41,4
9090,9,43,2,19.8,4.95,2025-02-27 16:28:12,4
9090,6,43,2,14.25,4.75,2025-02-27 23:50:04,3
9090,27,43,2,22.2,5.55,2025-02-27 12:21:37,4
9090,24,43,2,11.1,5.55,2025-02-27 01:09:24,2
9091,7,13,5,9.9,4.95,2025-02-27 06:56:05,2
9091,7,13,5,14.85,4.95,2025-02-27 21:37:37,3
9092,18,61,6,6.3,6.3,2025-02-27 03:55:52,1
9092,31,61,6,22.2,5.55,2025-02-27 14:22:27,4
9093,17,24,5,17.25,5.75,2025-02-27 03:02:40,3
9093,24,24,5,22.2,5.55,2025-02-27 18:54:01,4
9093,10,24,5,19.8,4.95,2025-02-27 23:52:33,4
9093,19,24,5,12.1,6.05,2025-02-27 04:23:24,2
9093,6,24,5,9.5,4.75,2025-02-27 15:19:07,2
9094,27,49,1,16.65,5.55,2025-02-27 23:38:41,3
9094,19,49,1,18.15,6.05,2025-02-27 10:09:06,3
9094,13,49,1,4.75,4.75,2025-02-27 13:37:32,1
9095,38,60,3,6.65,6.65,2025-02-27 09:32:16,1
9095,1,60,3,6.5,6.5,2025-02-27 15:16:06,1
9095,35,60,3,25.4,6.35,2025-02-27 02:25:42,4
9095,30,60,3,16.65,5.55,2025-02-27 14:37:59,3
9096,22,7,2,27.8,6.95,2025-02-27 18:00:56,4
9097,33,31,3,5.35,5.35,2025-02-27 09:15:54,1
9097,33,31,3,21.4,5.35,2025-02-27 18:34:51,4
9097,20,31,3,7.1,7.1,2025-02-27 02:58:14,1
9098,36,39,7,25.4,6.35,2025-02-27 18:15:15,4
9098,27,39,7,11.1,5.55,2025-02-27 09:58:59,2
9099,36,2,2,6.35,6.35,2025-02-27 01:51:54,1
9099,27,2,2,11.1,5.55,2025-02-27 05:35:21,2
9099,10,2,2,4.95,4.95,2025-02-27 01:42:51,1
9100,8,64,6,19.8,4.95,2025-02-27 08:25:30,4
9100,2,64,6,4.35,4.35,2025-02-27 21:16:35,1
9100,21,64,6,4.95,4.95,2025-02-27 07:23:36,1
9100,15,64,6,14.25,4.75,2025-02-27 00:12:27,3
9100,25,64,6,5.35,5.35,2025-02-27 00:36:54,1
9101,17,25,2,17.25,5.75,2025-02-27 09:59:43,3
9101,27,25,2,16.65,5.55,2025-02-27 11:01:29,3
9101,32,25,2,10.7,5.35,2025-02-27 04:59:02,2
9102,27,63,2,11.1,5.55,2025-02-27 06:48:53,2
9103,37,29,4,20.7,6.9,2025-02-27 23:31:57,3
9103,38,29,4,19.95,6.65,2025-02-27 14:34:28,3
9103,8,29,4,9.9,4.95,2025-02-27 10:48:28,2
9103,2,29,4,8.7,4.35,2025-02-27 12:35:25,2
9103,5,29,4,14.85,4.95,2025-02-27 12:14:00,3
9104,21,20,2,19.8,4.95,2025-02-27 06:09:52,4
9104,18,20,2,6.3,6.3,2025-02-27 13:16:03,1
9104,6,20,2,9.5,4.75,2025-02-27 17:41:54,2
9104,28,20,2,11.1,5.55,2025-02-27 03:16:12,2
9105,20,73,2,28.4,7.1,2025-02-27 06:07:18,4
9105,25,73,2,21.4,5.35,2025-02-27 14:29:23,4
9105,18,73,2,25.2,6.3,2025-02-27 02:37:50,4
9105,24,73,2,5.55,5.55,2025-02-27 19:18:16,1
9106,21,29,4,4.95,4.95,2025-02-27 21:25:38,1
9106,35,29,4,6.35,6.35,2025-02-27 11:58:57,1
9106,30,29,4,16.65,5.55,2025-02-27 20:02:16,3
9106,9,29,4,14.85,4.95,2025-02-27 03:44:35,3
9106,20,29,4,7.1,7.1,2025-02-27 13:18:24,1
9107,35,27,2,19.05,6.35,2025-02-27 22:57:58,3
9107,27,27,2,11.1,5.55,2025-02-27 07:10:28,2
9108,29,31,5,16.65,5.55,2025-02-27 15:40:08,3
9108,6,31,5,14.25,4.75,2025-02-27 09:44:03,3
9108,5,31,5,9.9,4.95,2025-02-27 16:56:26,2
9108,16,31,5,5.75,5.75,2025-02-27 04:38:17,1
9109,13,63,5,19.0,4.75,2025-02-27 18:45:25,4
9109,17,63,5,5.75,5.75,2025-02-27 18:46:49,1
9109,3,63,5,6.35,6.35,2025-02-27 21:40:18,1
9109,32,63,5,5.35,5.35,2025-02-27 00:12:30,1
9110,25,69,5,5.35,5.35,2025-02-27 08:31:42,1
9110,3,69,5,25.4,6.35,2025-02-27 12:46:15,4
9111,5,71,3,4.95,4.95,2025-02-27 05:50:34,1
9112,38,39,6,13.3,6.65,2025-02-27 13:46:31,2
9112,11,39,6,14.85,4.95,2025-02-27 06:39:49,3
9112,12,39,6,14.85,4.95,2025-02-27 12:49:18,3
9113,32,9,7,10.7,5.35,2025-02-27 21:15:58,2
9113,2,9,7,13.05,4.35,2025-02-27 11:24:31,3
9113,35,9,7,25.4,6.35,2025-02-27 06:13:01,4
9114,31,57,5,22.2,5.55,2025-02-27 15:51:27,4
9114,9,57,5,9.9,4.95,2025-02-27 03:39:35,2
9114,19,57,5,18.15,6.05,2025-02-27 16:10:32,3
9114,26,57,5,5.55,5.55,2025-02-27 22:23:25,1
9115,32,69,7,10.7,5.35,2025-02-27 22:15:12,2
9115,23,69,7,5.35,5.35,2025-02-27 00:21:00,1
9116,8,7,7,9.9,4.95,2025-02-27 13:44:03,2
9116,18,7,7,18.9,6.3,2025-02-27 04:33:04,3
9117,9,28,7,14.85,4.95,2025-02-27 02:47:56,3
9117,11,28,7,9.9,4.95,2025-02-27 12:01:54,2
9118,29,11,3,16.65,5.55,2025-02-27 12:56:54,3
9118,25,11,3,16.05,5.35,2025-02-27 02:00:28,3
9118,36,11,3,25.4,6.35,2025-02-27 15:19:53,4
9119,18,75,1,25.2,6.3,2025-02-27 14:01:26,4
9120,38,50,2,19.95,6.65,2025-02-27 03:57:22,3
9120,34,50,2,5.35,5.35,2025-02-27 12:46:18,1
9120,4,50,2,19.0,4.75,2025-02-27 10:47:38,4
9120,14,50,2,4.75,4.75,2025-02-27 12:54:20,1
9120,37,50,2,27.6,6.9,2025-02-27 07:55:50,4
9121,15,2,2,4.75,4.75,2025-02-27 11:33:35,1
9122,6,19,2,14.25,4.75,2025-02-27 03:14:44,3
9122,12,19,2,14.85,4.95,2025-02-27 08:40:39,3
9122,30,19,2,16.65,5.55,2025-02-27 05:13:01,3
9122,12,19,2,9.9,4.95,2025-02-27 21:08:38,2
9123,8,65,4,9.9,4.95,2025-02-27 23:26:36,2
9123,26,65,4,16.65,5.55,2025-02-27 20:42:41,3
9123,20,65,4,14.2,7.1,2025-02-27 05:20:09,2
9123,35,65,4,19.05,6.35,2025-02-27 11:32:40,3
9124,2,71,6,4.35,4.35,2025-02-27 19:18:40,1
9124,8,71,6,9.9,4.95,2025-02-27 15:55:17,2
9125,27,34,7,22.2,5.55,2025-02-28 14:33:55,4
9125,32,34,7,10.7,5.35,2025-02-28 09:31:41,2
9125,3,34,7,25.4,6.35,2025-02-28 08:15:53,4
9125,19,34,7,24.2,6.05,2025-02-28 11:29:00,4
9126,4,74,7,14.25,4.75,2025-02-28 04:01:55,3
9126,25,74,7,16.05,5.35,2025-02-28 09:23:09,3
9126,1,74,7,6.5,6.5,2025-02-28 23:28:38,1
9126,30,74,7,5.55,5.55,2025-02-28 19:32:41,1
9126,12,74,7,4.95,4.95,2025-02-28 01:44:23,1
9127,31,18,6,16.65,5.55,2025-02-28 09:39:00,3
9127,32,18,6,5.35,5.35,2025-02-28 11:59:43,1
9127,35,18,6,25.4,6.35,2025-02-28 19:38:26,4
9127,35,18,6,12.7,6.35,2025-02-28 12:47:55,2
9127,13,18,6,9.5,4.75,2025-02-28 13:28:31,2
9128,3,7,6,25.4,6.35,2025-02-28 11:56:08,4
9128,22,7,6,13.9,6.95,2025-02-28 19:04:42,2
9128,16,7,6,11.5,5.75,2025-02-28 17:57:09,2
9128,7,7,6,19.8,4.95,2025-02-28 12:44:01,4
9129,2,23,3,17.4,4.35,2025-02-28 04:42:07,4
9129,11,23,3,19.8,4.95,2025-02-28 23:24:05,4
9129,18,23,3,12.6,6.3,2025-02-28 12:47:03,2
9129,1,23,3,19.5,6.5,2025-02-28 12:00:35,3
9130,27,14,3,22.2,5.55,2025-02-28 02:42:48,4
9131,15,57,7,9.5,4.75,2025-02-28 09:27:10,2
9131,17,57,7,11.5,5.75,2025-02-28 15:10:54,2
9131,11,57,7,4.95,4.95,2025-02-28 12:49:54,1
9131,15,57,7,9.5,4.75,2025-02-28 20:48:32,2
9132,17,67,4,11.5,5.75,2025-02-28 08:12:26,2
9132,3,67,4,25.4,6.35,2025-02-28 05:16:49,4
9133,28,72,2,22.2,5.55,2025-02-28 21:41:10,4
9133,36,72,2,25.4,6.35,2025-02-28 09:36:35,4
9133,12,72,2,19.8,4.95,2025-02-28 20:57:08,4
